,index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
31119,31119,29,7,0,2,0,1,0,0,6,4,403,0,26,1,2,3,8,4,213,6,0
31120,31120,22,1,0,2,2,0,0,0,6,4,106,0,26,0,2,3,8,4,213,6,0
31121,31121,13,1,0,3,2,0,0,0,6,4,847,0,26,1,2,3,8,4,213,6,1
31122,31122,22,1,0,2,2,1,0,0,6,4,304,0,26,0,2,3,8,4,213,6,0
31123,31123,17,1,1,2,0,0,1,0,6,4,439,0,26,0,2,3,8,4,213,6,0
31124,31124,31,2,1,1,0,0,0,0,6,4,119,0,26,0,2,3,8,4,213,6,0
31125,31125,17,0,2,6,0,1,0,0,6,4,36,0,26,1,2,3,8,4,213,6,0
31126,31126,40,0,1,3,0,0,0,0,6,4,644,0,26,1,2,3,8,4,213,6,0
31127,31127,14,7,1,3,0,0,1,0,6,4,109,0,26,0,2,3,8,4,213,6,0
31128,31128,22,1,1,1,0,1,0,0,6,4,34,8,26,0,2,3,8,4,213,6,0
31129,31129,25,1,2,2,0,1,1,0,6,4,200,0,26,0,2,3,8,4,213,6,0
31130,31130,22,1,1,5,0,1,0,0,6,4,145,0,26,0,2,3,8,4,213,6,0
31131,31131,22,1,1,5,0,1,0,0,6,4,72,0,26,0,2,3,8,4,213,6,0
31132,31132,29,1,1,1,2,0,0,0,6,4,19,0,26,0,2,3,8,4,213,6,0
31133,31133,22,1,1,0,0,0,0,0,6,4,272,0,26,1,2,3,8,4,213,6,0
31134,31134,22,1,1,5,0,1,0,0,6,4,177,0,26,1,2,3,8,4,213,6,0
31135,31135,14,1,2,3,0,0,0,0,6,4,90,0,26,1,2,3,8,4,213,6,0
31136,31136,14,1,2,3,0,1,0,0,6,4,125,0,26,0,2,3,8,4,213,6,0
31137,31137,14,7,1,3,0,0,0,0,6,4,339,0,26,0,2,3,8,4,213,6,0
31138,31138,14,1,2,3,0,0,0,0,6,4,153,0,26,0,2,3,8,4,213,6,0
31139,31139,19,0,2,6,2,1,0,0,6,4,530,0,26,0,2,3,8,4,213,6,1
31140,31140,14,1,2,3,0,1,0,0,6,4,291,0,26,0,2,3,8,4,213,6,0
31141,31141,11,0,2,6,0,0,1,0,6,4,223,0,26,0,2,3,8,4,213,6,0
31142,31142,20,0,1,6,0,0,0,0,6,4,208,0,26,1,2,3,8,4,213,6,0
31143,31143,18,9,1,5,0,1,0,0,6,4,54,1,26,1,2,3,8,4,213,6,0
31144,31144,19,4,1,2,0,1,0,0,6,4,503,1,26,1,2,3,8,4,213,6,0
31145,31145,22,9,2,5,0,0,0,0,6,4,174,0,26,1,2,3,8,4,213,6,0
31146,31146,22,1,0,2,2,0,0,0,6,4,95,0,26,1,2,3,8,4,213,6,0
31147,31147,14,1,2,3,0,0,0,0,6,4,465,0,26,1,2,3,8,4,213,6,0
31148,31148,18,7,1,3,2,0,0,0,6,4,257,0,26,1,2,3,8,4,213,6,0
31149,31149,27,1,1,1,0,1,0,0,6,4,168,0,26,0,2,3,8,4,213,6,0
31150,31150,18,7,1,3,2,1,0,0,6,4,404,0,26,1,2,3,8,4,213,6,0
31151,31151,10,8,2,6,0,0,0,0,6,4,253,0,26,1,2,3,8,4,213,6,0
31152,31152,26,1,1,0,2,1,0,0,6,4,147,0,26,0,2,3,8,4,213,6,0
31153,31153,26,1,1,0,2,0,1,0,6,4,153,0,26,2,2,3,8,4,213,6,0
31154,31154,24,1,2,2,0,0,0,0,6,4,128,0,26,0,2,3,8,4,213,6,0
31155,31155,10,8,2,6,0,0,0,0,6,4,274,0,26,0,2,3,8,4,213,6,0
31156,31156,27,1,1,1,0,1,0,0,6,4,278,0,26,0,2,3,8,4,213,6,0
31157,31157,34,1,1,2,0,1,0,0,6,4,55,0,26,0,2,3,8,4,213,6,0
31158,31158,8,0,2,6,0,0,0,0,6,4,101,0,26,0,2,3,8,4,213,6,0
31159,31159,32,0,1,3,0,1,0,0,6,4,115,0,26,1,2,3,8,4,213,6,0
31160,31160,24,1,2,2,0,1,1,0,6,4,366,0,26,0,2,3,8,4,213,6,0
31161,31161,13,1,1,2,0,0,0,0,6,4,129,0,26,0,2,3,8,4,213,6,0
31162,31162,28,10,0,3,0,0,0,0,6,4,90,0,26,0,2,3,8,4,213,6,0
31163,31163,11,9,2,3,0,1,0,0,6,4,576,1,26,0,2,3,8,4,213,6,1
31164,31164,8,0,2,6,0,1,0,0,6,4,209,0,26,1,2,3,8,4,213,6,0
31165,31165,24,1,2,2,0,1,0,0,6,4,597,0,26,0,2,3,8,4,213,6,1
31166,31166,28,10,0,3,0,1,1,0,6,4,274,0,26,0,2,3,8,4,213,6,0
31167,31167,24,0,2,2,2,0,0,0,6,4,195,0,26,0,2,3,8,4,213,6,0
31168,31168,14,1,1,1,2,0,0,0,6,4,188,0,26,1,2,3,8,4,213,6,0
31169,31169,20,3,1,1,2,0,0,0,6,4,177,0,26,0,2,3,8,4,213,6,0
31170,31170,18,9,1,5,0,1,1,0,6,4,137,0,26,1,2,3,8,4,213,6,0
31171,31171,21,1,2,1,2,0,1,0,6,4,42,0,26,1,2,3,8,4,213,6,0
31172,31172,22,7,2,3,0,1,0,0,6,4,305,0,26,1,2,3,8,4,213,6,0
31173,31173,22,1,1,0,2,0,1,0,6,4,162,0,26,0,2,3,8,4,213,6,0
31174,31174,25,1,1,0,0,0,0,0,6,4,151,0,26,0,2,3,8,4,213,6,0
31175,31175,19,9,2,5,0,0,0,0,6,4,340,0,26,0,2,3,8,4,213,6,0
31176,31176,31,1,1,0,0,0,0,0,6,4,109,0,12,1,1,3,8,4,213,6,0
31177,31177,9,1,1,2,0,1,0,0,6,4,209,0,26,0,2,3,8,4,213,6,0
31178,31178,31,1,1,0,0,0,1,0,6,4,170,0,26,0,2,3,8,4,213,6,0
31179,31179,30,1,1,0,0,1,0,0,6,4,569,1,26,0,2,3,8,4,213,6,0
31180,31180,22,9,0,5,0,1,0,0,6,4,597,0,26,0,2,3,8,4,213,6,1
31181,31181,31,9,1,5,2,1,0,0,6,4,274,0,26,0,2,3,8,4,213,6,0
31182,31182,29,7,1,2,0,0,0,0,6,4,980,0,26,1,2,3,8,4,213,6,1
31183,31183,14,7,2,3,0,1,0,0,6,4,234,0,26,0,2,3,8,4,213,6,0
31184,31184,18,9,1,5,0,1,0,0,6,4,156,0,26,0,2,3,8,4,213,6,0
31185,31185,18,9,1,5,0,0,0,0,6,4,339,0,26,1,2,3,8,4,213,6,0
31186,31186,16,2,1,6,2,0,0,0,6,4,205,0,26,1,2,3,8,4,213,6,0
31187,31187,26,4,1,6,0,1,0,0,6,4,124,0,26,1,2,3,8,4,213,6,0
31188,31188,25,1,1,3,0,1,0,0,6,4,597,0,26,0,2,3,8,4,213,6,0
31189,31189,26,4,1,6,0,0,1,0,6,4,226,0,26,0,2,3,8,4,213,6,0
31190,31190,18,1,2,2,0,1,0,0,6,4,143,0,26,0,2,3,8,4,213,6,0
31191,31191,18,1,2,2,0,1,0,0,6,4,181,0,26,0,2,3,8,4,213,6,0
31192,31192,29,7,0,2,0,0,0,0,6,4,96,1,26,1,2,3,8,4,213,6,0
31193,31193,31,1,1,1,2,1,0,0,6,4,164,4,26,0,2,3,8,4,213,6,0
31194,31194,31,1,1,0,0,1,0,0,6,4,238,2,26,0,2,3,8,4,213,6,0
31195,31195,40,2,0,2,0,1,0,0,6,4,236,0,26,0,2,3,8,4,213,6,0
31196,31196,22,0,2,3,0,0,0,0,6,4,158,1,26,0,2,3,8,4,213,6,0
31197,31197,16,0,1,2,0,1,1,1,6,4,26,0,26,0,2,3,8,4,213,6,0
31198,31198,3,1,2,3,0,1,0,0,6,4,159,0,26,0,2,3,8,4,213,6,0
31199,31199,17,1,1,0,0,1,1,0,6,4,338,3,26,0,2,3,8,4,213,6,0
31200,31200,19,2,1,6,0,1,0,0,6,4,187,0,26,1,2,3,8,4,213,6,0
31201,31201,15,1,1,2,0,1,1,0,6,4,159,0,26,0,2,3,8,4,213,6,0
31202,31202,11,9,2,5,0,0,0,0,6,4,116,0,26,0,2,3,8,4,213,6,0
31203,31203,11,9,2,5,0,1,1,0,6,4,196,0,26,0,2,3,8,4,213,6,0
31204,31204,16,0,1,3,0,1,0,0,6,4,49,1,26,1,2,3,8,4,213,6,0
31205,31205,3,1,2,3,0,1,0,0,6,4,410,0,26,0,2,3,8,4,213,6,0
31206,31206,25,7,1,3,0,0,0,0,6,4,986,0,26,0,2,3,8,4,213,6,0
31207,31207,11,9,2,5,0,1,0,0,6,4,244,0,26,1,2,3,8,4,213,6,0
31208,31208,22,1,2,1,2,0,0,0,6,4,47,0,26,1,2,3,8,4,213,6,0
31209,31209,22,9,0,5,0,0,0,0,6,4,258,7,26,0,2,3,8,4,213,6,0
31210,31210,17,1,1,2,0,0,0,0,6,4,267,0,26,0,2,3,8,4,213,6,0
31211,31211,17,1,1,7,0,1,0,0,6,4,123,0,26,1,2,3,8,4,213,6,0
31212,31212,19,0,1,6,0,0,0,0,6,4,37,1,26,0,2,3,8,4,213,6,0
31213,31213,16,1,1,3,0,1,0,1,6,4,186,0,26,0,2,3,8,4,213,6,0
31214,31214,36,0,1,6,2,1,0,0,6,4,59,0,26,1,2,3,8,4,213,6,0
31215,31215,8,7,2,3,0,0,0,0,6,4,333,0,26,0,2,3,8,4,213,6,0
31216,31216,41,5,1,2,0,0,1,0,6,4,144,0,26,0,2,3,8,4,213,6,0
31217,31217,20,1,1,2,0,0,0,0,6,4,225,1,26,0,2,3,8,4,213,6,0
31218,31218,21,0,1,2,0,1,0,0,6,4,472,0,26,0,2,3,8,4,213,6,0
31219,31219,19,9,2,5,0,0,0,0,6,4,45,0,26,0,2,3,8,4,213,6,0
31220,31220,22,1,2,0,0,2,2,0,6,4,1069,2,26,0,2,3,8,4,213,6,0
31221,31221,24,1,1,2,0,0,0,0,6,4,94,0,26,0,2,3,8,4,213,6,0
31222,31222,21,1,1,0,0,0,0,0,6,4,161,0,26,1,2,3,8,4,213,6,0
31223,31223,19,9,2,5,0,0,0,0,6,4,199,0,26,1,2,3,8,4,213,6,0
31224,31224,22,0,2,6,0,0,0,0,6,4,68,0,26,1,2,3,8,4,213,6,0
31225,31225,13,0,2,6,0,1,0,0,6,4,60,0,26,1,2,3,8,4,213,6,0
31226,31226,22,1,2,1,2,1,0,0,6,4,686,0,26,0,2,3,8,4,213,6,0
31227,31227,25,6,1,6,2,2,2,0,6,4,64,1,26,1,2,3,8,4,213,6,0
31228,31228,12,0,2,3,0,2,2,0,6,4,249,0,26,0,2,3,8,4,213,6,0
31229,31229,21,1,1,3,2,1,0,0,6,4,198,0,26,0,2,3,8,4,213,6,0
31230,31230,21,0,1,6,0,2,2,0,6,4,118,0,26,0,2,3,8,4,213,6,0
31231,31231,34,0,2,6,0,0,0,0,6,4,187,0,26,0,2,3,8,4,213,6,0
31232,31232,33,1,1,0,0,1,0,0,6,4,146,0,26,1,2,3,8,4,213,6,0
31233,31233,20,1,1,1,0,0,1,0,6,4,364,3,26,0,2,3,8,4,213,6,0
31234,31234,14,0,1,7,0,1,0,0,6,4,208,0,26,0,2,3,8,4,213,6,0
31235,31235,30,7,1,3,2,0,0,0,6,4,378,0,26,0,2,3,8,4,213,6,0
31236,31236,14,9,2,7,0,1,0,0,6,4,84,0,26,1,2,3,8,4,213,6,0
31237,31237,37,4,0,6,0,0,0,1,6,4,10,0,26,0,2,3,8,4,213,6,0
31238,31238,37,4,0,6,0,1,1,1,6,4,39,0,26,1,2,3,8,4,213,6,0
31239,31239,18,9,1,5,0,0,0,0,6,4,66,1,26,0,2,3,8,4,213,6,0
31240,31240,17,0,2,3,0,1,0,0,6,4,78,0,12,1,1,3,8,4,213,6,0
31241,31241,14,7,1,3,0,1,0,0,6,4,611,0,26,1,2,3,8,4,213,6,1
31242,31242,29,7,2,3,2,1,0,0,6,4,193,0,26,0,2,3,8,4,213,6,0
31243,31243,21,6,1,2,0,1,0,0,6,4,155,4,26,0,2,3,8,4,213,6,0
31244,31244,12,1,1,2,0,1,0,0,6,4,318,0,26,0,2,3,8,4,213,6,0
31245,31245,10,0,1,3,0,1,0,0,6,4,175,0,26,0,2,3,8,4,213,6,0
31246,31246,40,4,1,6,0,0,0,0,6,4,1176,0,26,0,2,3,8,4,213,6,1
31247,31247,12,1,1,2,0,0,0,0,6,4,413,0,26,0,2,3,8,4,213,6,0
31248,31248,36,9,0,6,0,1,0,0,6,4,167,0,26,1,2,3,8,4,213,6,0
31249,31249,10,0,1,3,0,0,1,0,6,4,251,0,26,0,2,3,8,4,213,6,0
31250,31250,29,7,1,3,0,1,1,0,6,4,270,0,26,0,2,3,8,4,213,6,0
31251,31251,15,1,1,2,0,1,0,0,6,4,211,0,10,1,1,3,8,4,213,6,0
31252,31252,15,1,1,0,0,1,1,0,6,4,107,0,26,0,2,3,8,4,213,6,0
31253,31253,29,0,1,3,0,0,0,0,6,4,124,0,26,0,2,3,8,4,213,6,0
31254,31254,16,9,1,5,0,0,1,0,6,4,17,0,26,0,2,3,8,4,213,6,0
31255,31255,31,1,1,0,0,1,0,0,6,4,477,1,26,0,2,3,8,4,213,6,0
31256,31256,17,0,2,6,0,1,0,0,6,4,265,0,26,0,2,3,8,4,213,6,0
31257,31257,29,0,1,3,0,0,0,0,6,4,159,0,26,1,2,3,8,4,213,6,0
31258,31258,12,1,1,2,0,0,1,0,6,4,837,0,26,0,2,3,8,4,213,6,1
31259,31259,16,9,1,5,0,1,0,0,6,4,221,0,26,0,2,3,8,4,213,6,0
31260,31260,20,1,1,2,0,2,2,0,6,4,136,4,26,0,2,3,8,4,213,6,0
31261,31261,16,9,1,5,0,1,0,0,6,4,318,0,26,1,2,3,8,4,213,6,0
31262,31262,25,1,1,2,0,0,0,0,6,4,51,0,26,1,2,3,8,4,213,6,0
31263,31263,20,7,1,3,2,1,0,0,6,4,285,1,26,0,2,3,8,4,213,6,0
31264,31264,25,1,1,1,2,0,1,0,6,4,29,0,26,1,2,3,8,4,213,6,0
31265,31265,16,2,1,6,2,1,0,0,6,4,585,1,26,1,2,3,8,4,213,6,0
31266,31266,17,1,1,7,0,0,1,0,6,4,106,1,26,0,2,3,8,4,213,6,0
31267,31267,29,4,1,6,2,0,0,1,6,4,16,1,26,0,2,3,8,4,213,6,0
31268,31268,19,1,1,2,0,1,0,0,6,4,184,1,26,1,2,3,8,4,213,6,0
31269,31269,24,7,0,3,0,0,0,0,6,4,52,1,26,0,2,3,8,4,213,6,0
31270,31270,15,0,1,3,0,1,0,0,6,4,128,0,26,1,2,3,8,4,213,6,0
31271,31271,31,1,1,1,2,1,0,0,6,4,282,3,26,0,2,3,8,4,213,6,0
31272,31272,11,6,2,6,0,1,0,0,6,4,57,0,26,0,2,3,8,4,213,6,0
31273,31273,21,1,1,3,2,1,0,0,6,4,839,1,7,1,1,3,8,4,213,6,1
31274,31274,19,4,1,2,0,0,0,0,6,4,50,0,26,1,2,3,8,4,213,6,0
31275,31275,14,3,0,1,0,0,1,0,6,4,457,0,26,0,2,3,8,4,213,6,0
31276,31276,25,9,1,6,2,1,0,0,6,4,301,0,26,0,2,3,8,4,213,6,0
31277,31277,14,9,2,3,0,0,0,0,6,4,37,0,26,0,2,3,8,4,213,6,0
31278,31278,15,7,2,2,0,0,1,0,6,4,148,0,26,0,2,3,8,4,213,6,0
31279,31279,11,0,1,3,0,1,0,0,6,4,72,0,26,0,2,3,8,4,213,6,0
31280,31280,21,1,2,0,0,1,0,0,6,4,203,1,26,0,2,3,8,4,213,6,0
31281,31281,14,1,1,1,2,0,0,0,6,4,18,0,26,0,2,3,8,4,213,6,0
31282,31282,34,1,1,2,2,1,0,0,6,4,254,0,26,1,2,3,8,4,213,6,0
31283,31283,11,0,1,3,0,0,0,0,6,4,204,0,26,0,2,3,8,4,213,6,0
31284,31284,34,1,1,2,2,1,0,0,6,4,451,0,26,0,2,3,8,4,213,6,0
31285,31285,19,1,1,2,0,0,0,0,6,4,334,0,26,0,2,3,8,4,213,6,0
31286,31286,19,1,1,2,0,0,0,0,6,4,428,0,26,0,2,3,8,4,213,6,0
31287,31287,42,0,1,3,0,0,0,0,6,4,289,0,26,0,2,3,8,4,213,6,0
31288,31288,19,9,2,6,0,1,0,0,6,4,317,0,26,1,2,3,8,4,213,6,0
31289,31289,14,1,1,1,2,1,0,0,6,4,153,0,26,0,2,3,8,4,213,6,0
31290,31290,20,7,2,3,0,0,0,0,6,4,150,0,26,0,2,3,8,4,213,6,0
31291,31291,38,5,1,2,2,0,0,0,6,4,674,0,26,0,2,3,8,4,213,6,0
31292,31292,20,7,2,3,0,1,0,0,6,4,445,0,26,1,2,3,8,4,213,6,1
31293,31293,34,2,2,2,0,0,0,0,6,4,123,0,26,0,2,3,8,4,213,6,0
31294,31294,13,1,1,2,2,1,0,0,6,4,176,0,26,0,2,3,8,4,213,6,0
31295,31295,13,1,1,2,2,1,0,0,6,4,297,0,26,0,2,3,8,4,213,6,0
31296,31296,17,9,2,6,0,1,0,1,6,4,92,2,26,0,2,3,8,4,213,6,0
31297,31297,24,1,1,1,0,1,0,0,6,4,189,1,26,1,2,3,8,4,213,6,0
31298,31298,27,0,2,3,0,1,0,0,6,4,728,0,26,0,2,3,8,4,213,6,0
31299,31299,19,0,1,6,0,1,0,0,6,4,127,1,26,0,2,3,8,4,213,6,0
31300,31300,26,1,1,2,0,0,1,0,6,4,179,1,26,0,2,3,8,4,213,6,0
31301,31301,11,1,1,0,0,1,0,0,6,4,98,1,26,0,2,3,8,4,213,6,0
31302,31302,32,0,2,1,2,0,0,0,6,4,135,1,26,1,2,3,8,4,213,6,0
31303,31303,11,0,2,3,0,0,0,0,6,4,251,1,26,0,2,3,8,4,213,6,0
31304,31304,13,1,1,2,0,1,0,0,6,4,1116,1,26,0,2,3,8,4,213,6,0
31305,31305,14,1,1,1,2,1,0,0,6,4,148,1,26,0,2,3,8,4,213,6,0
31306,31306,17,1,1,2,0,0,0,0,6,4,156,1,26,1,2,3,8,4,213,6,0
31307,31307,16,9,2,5,0,1,0,0,6,4,519,1,26,2,2,3,8,4,213,6,1
31308,31308,14,7,2,3,0,0,0,0,6,4,343,1,26,0,2,3,8,4,213,6,0
31309,31309,24,0,1,3,0,0,0,0,6,4,64,0,26,1,2,3,8,4,213,6,0
31310,31310,10,7,1,3,0,1,0,0,6,4,901,1,26,0,2,3,8,4,213,6,0
31311,31311,16,7,1,3,0,0,0,0,6,4,106,0,26,0,2,3,8,4,213,6,0
31312,31312,14,1,2,2,0,0,0,0,6,4,459,3,26,0,2,3,8,4,213,6,0
31313,31313,18,0,2,6,0,0,0,0,6,4,109,0,26,0,2,3,8,4,213,6,0
31314,31314,22,10,1,3,0,0,0,0,6,4,100,0,26,0,2,3,8,4,213,6,0
31315,31315,17,0,3,6,0,0,0,0,6,4,139,1,26,1,2,3,8,4,213,6,0
31316,31316,30,1,2,2,2,0,0,0,6,4,159,0,26,0,2,3,8,4,213,6,0
31317,31317,41,5,1,5,0,1,0,0,6,4,47,0,26,0,2,3,8,4,213,6,0
31318,31318,20,1,2,5,0,1,1,0,6,4,161,0,26,0,2,3,8,4,213,6,0
31319,31319,14,7,1,3,0,1,0,0,6,4,322,0,26,1,2,3,8,4,213,6,0
31320,31320,9,1,1,2,0,0,0,0,6,4,45,1,26,2,2,3,8,4,213,6,0
31321,31321,19,1,0,1,0,1,0,0,6,4,197,0,26,1,2,3,8,4,213,6,0
31322,31322,11,9,2,5,0,0,0,0,6,4,687,1,26,1,2,3,8,4,213,6,1
31323,31323,34,2,2,2,0,0,1,0,6,4,89,0,26,1,2,3,8,4,213,6,0
31324,31324,15,0,1,3,0,1,1,0,6,4,231,1,26,0,2,3,8,4,213,6,0
31325,31325,15,1,1,2,0,1,1,0,6,4,230,0,26,0,2,3,8,4,213,6,0
31326,31326,24,1,1,0,0,1,1,0,6,4,389,1,26,0,2,3,8,4,213,6,0
31327,31327,23,0,1,2,2,1,1,0,6,4,323,1,26,0,2,3,8,4,213,6,0
31328,31328,17,0,2,3,0,1,1,0,6,4,125,1,26,0,2,3,8,4,213,6,0
31329,31329,29,7,1,3,0,0,0,0,6,4,174,2,26,0,2,3,8,4,213,6,0
31330,31330,32,9,1,6,0,1,0,0,6,4,89,0,26,1,2,3,8,4,213,6,0
31331,31331,41,1,1,0,2,1,1,0,6,4,74,1,26,2,2,3,8,4,213,6,0
31332,31332,24,1,2,2,0,0,1,0,6,4,540,0,26,0,2,3,8,4,213,6,1
31333,31333,27,1,1,2,2,0,0,0,6,4,181,0,26,0,2,3,8,4,213,6,0
31334,31334,28,1,1,0,2,0,0,0,6,4,193,0,26,0,2,3,8,4,213,6,0
31335,31335,27,1,1,1,0,0,0,0,6,4,288,0,26,1,2,3,8,4,213,6,0
31336,31336,20,0,1,6,0,0,0,0,6,4,305,0,26,0,2,3,8,4,213,6,0
31337,31337,16,1,1,2,0,0,0,0,6,4,353,1,26,0,2,3,8,4,213,6,0
31338,31338,30,1,1,2,2,0,0,0,6,4,169,0,26,0,2,3,8,4,213,6,0
31339,31339,30,1,1,2,2,0,0,0,6,4,139,0,26,0,2,3,8,4,213,6,0
31340,31340,37,4,0,6,0,1,0,0,6,4,127,1,12,1,1,3,8,4,213,6,0
31341,31341,20,1,1,2,0,1,0,0,6,4,204,1,26,0,2,3,8,4,213,6,0
31342,31342,16,0,1,3,0,1,0,0,6,4,137,1,26,1,2,3,8,4,213,6,0
31343,31343,18,0,1,5,0,1,0,0,6,4,827,0,26,1,2,3,8,4,213,6,0
31344,31344,14,1,1,0,2,1,0,0,6,4,150,0,26,0,2,3,8,4,213,6,0
31345,31345,19,0,2,1,0,1,0,0,6,4,402,1,26,1,2,3,8,4,213,6,0
31346,31346,10,0,1,3,0,1,0,0,6,4,319,1,26,0,2,3,8,4,213,6,0
31347,31347,18,1,0,2,0,1,0,0,6,4,203,1,26,1,2,3,8,4,213,6,0
31348,31348,22,1,1,1,0,0,0,0,6,4,109,0,26,0,2,3,8,4,213,6,0
31349,31349,21,1,3,3,0,0,0,0,6,4,311,0,6,1,1,3,8,4,213,6,0
31350,31350,22,1,1,1,0,0,0,0,6,4,110,1,26,1,2,3,8,4,213,6,0
31351,31351,25,1,0,3,2,1,0,0,6,4,175,0,26,1,2,3,8,4,213,6,0
31352,31352,17,0,0,6,0,0,0,0,6,4,207,0,26,1,2,3,8,4,213,6,0
31353,31353,16,2,1,6,2,1,0,0,6,4,92,1,26,1,2,3,8,4,213,6,0
31354,31354,35,0,2,7,2,1,0,0,6,4,147,0,26,0,2,3,8,4,213,6,0
31355,31355,16,0,1,3,0,1,0,1,6,4,48,1,26,1,2,3,8,4,213,6,0
31356,31356,20,1,1,0,0,1,0,0,6,4,164,2,26,0,2,3,8,4,213,6,0
31357,31357,35,0,2,7,2,0,0,0,6,4,321,0,26,0,2,3,8,4,213,6,0
31358,31358,14,4,2,3,0,0,0,0,6,4,90,0,26,0,2,3,8,4,213,6,0
31359,31359,17,0,1,3,0,0,0,0,6,4,191,0,26,0,2,3,8,4,213,6,0
31360,31360,20,7,1,3,0,1,0,0,6,4,130,0,26,0,2,3,8,4,213,6,0
31361,31361,20,7,1,3,0,0,0,0,6,4,317,0,26,1,2,3,8,4,213,6,0
31362,31362,17,0,1,6,0,0,0,0,6,4,138,1,26,0,2,3,8,4,213,6,0
31363,31363,16,0,2,6,0,1,0,0,6,4,194,1,26,0,2,3,8,4,213,6,0
31364,31364,11,9,1,5,0,0,0,0,6,4,550,0,26,0,2,3,8,4,213,6,1
31365,31365,17,0,1,3,0,0,1,0,6,4,811,0,26,0,2,3,8,4,213,6,0
31366,31366,19,0,2,1,0,1,0,1,6,4,125,1,26,1,2,3,8,4,213,6,0
31367,31367,16,1,1,2,2,0,0,0,6,4,430,1,26,0,2,3,8,4,213,6,1
31368,31368,36,0,1,6,2,1,0,0,6,4,124,0,26,1,2,3,8,4,213,6,0
31369,31369,37,1,1,3,0,1,1,0,6,4,184,0,26,0,2,3,8,4,213,6,0
31370,31370,10,7,2,3,2,1,0,0,6,4,124,1,26,1,2,3,8,4,213,6,0
31371,31371,23,1,1,1,2,1,0,0,6,4,182,1,26,1,2,3,8,4,213,6,0
31372,31372,21,1,1,3,2,1,0,0,6,4,118,0,26,1,2,3,8,4,213,6,0
31373,31373,31,1,1,0,0,0,0,0,6,4,79,1,26,1,2,3,8,4,213,6,0
31374,31374,20,1,1,2,2,0,0,0,6,4,138,0,26,0,2,3,8,4,213,6,0
31375,31375,12,9,2,5,0,0,1,0,6,4,289,1,26,0,2,3,8,4,213,6,0
31376,31376,22,1,0,2,2,0,0,0,6,4,482,1,26,0,2,3,8,4,213,6,0
31377,31377,19,9,2,5,2,0,0,0,6,4,654,0,26,0,2,3,8,4,213,6,0
31378,31378,12,0,2,6,0,0,0,0,6,4,198,1,26,2,2,3,8,4,213,6,0
31379,31379,18,1,1,2,0,0,0,0,6,4,145,0,26,0,2,3,8,4,213,6,0
31380,31380,16,1,2,2,0,1,0,0,6,4,116,1,26,1,2,3,8,4,213,6,0
31381,31381,18,1,1,2,2,1,1,0,6,4,500,0,26,0,2,3,8,4,213,6,0
31382,31382,12,7,1,3,2,2,2,0,6,4,141,1,26,0,2,3,8,4,213,6,0
31383,31383,31,1,1,2,2,1,0,0,6,4,68,0,26,0,2,3,8,4,213,6,0
31384,31384,27,0,1,3,0,1,0,0,6,4,346,0,26,0,2,3,8,4,213,6,0
31385,31385,23,1,1,2,2,1,1,0,6,4,131,1,26,1,2,3,8,4,213,6,0
31386,31386,34,1,1,2,2,1,1,0,6,4,220,0,26,0,2,3,8,4,213,6,0
31387,31387,19,1,1,2,0,1,0,0,6,4,181,0,26,0,2,3,8,4,213,6,0
31388,31388,20,3,1,1,2,1,1,0,6,4,756,1,26,0,2,3,8,4,213,6,0
31389,31389,24,1,1,2,0,0,0,0,6,4,309,0,26,1,2,3,8,4,213,6,0
31390,31390,37,9,0,6,0,0,0,0,6,4,91,1,26,0,2,3,8,4,213,6,0
31391,31391,16,7,1,3,0,1,1,0,6,4,323,1,26,1,2,3,8,4,213,6,0
31392,31392,13,0,2,6,0,0,0,0,6,4,82,1,26,1,2,3,8,4,213,6,0
31393,31393,34,0,0,3,0,1,1,0,6,4,316,1,26,1,2,3,8,4,213,6,0
31394,31394,22,1,1,2,0,0,0,0,6,4,283,2,26,0,2,3,8,4,213,6,0
31395,31395,7,8,2,2,0,0,0,0,6,4,133,0,26,0,2,3,8,4,213,6,0
31396,31396,34,0,2,6,0,1,1,0,6,4,120,2,26,0,2,3,8,4,213,6,0
31397,31397,31,1,1,2,0,1,1,0,6,4,189,1,26,0,2,3,8,4,213,6,0
31398,31398,41,1,2,2,0,1,0,0,6,4,127,1,26,0,2,3,8,4,213,6,0
31399,31399,36,1,1,5,2,1,0,0,6,4,251,3,26,1,2,3,8,4,213,6,0
31400,31400,10,9,2,6,0,1,1,0,6,4,754,0,26,0,2,3,8,4,213,6,1
31401,31401,20,1,2,5,0,0,0,0,6,4,84,1,26,2,2,3,8,4,213,6,0
31402,31402,16,1,1,1,2,0,0,0,6,4,320,0,26,0,2,3,8,4,213,6,0
31403,31403,22,10,1,2,0,1,0,0,6,4,222,1,26,1,2,3,8,4,213,6,0
31404,31404,11,6,2,6,0,0,0,0,6,4,554,1,26,0,2,3,8,4,213,6,1
31405,31405,15,1,1,2,0,0,0,0,6,4,302,1,26,0,2,3,8,4,213,6,0
31406,31406,35,1,1,0,2,0,0,0,6,4,239,2,26,0,2,3,8,4,213,6,0
31407,31407,34,2,2,2,0,1,0,0,6,4,396,2,26,0,2,3,8,4,213,6,1
